timestamp,thumbnail_key,roblox_asset_id,status,impressions,qualified_plays,qualified_ptr,l7_qualified_ptr,average_session_minutes,winning_segments
2026-09-09T02:03:33Z,thumb-008,90755579409823,inactive,,,,,,
2026-09-09T02:03:33Z,thumb-007,93423649249126,active,,,,,,
2026-09-09T02:06:46Z,thumb-001,105752602804018,active,51099,1655,0.032388109356347485,0.033689115196466446,9.998266220092773,
2026-09-09T02:06:46Z,thumb-004,115018485400141,inactive,36956,899,0.02432622578201104,0.02466777339577675,10.414563179016113,
2026-09-09T02:06:46Z,thumb-006,119378623691930,inactive,36431,786,0.02157503225275178,0.0224399883300066,11.28396987915039,
2026-09-09T02:06:46Z,thumb-010,131322914796621,active,7827457,207345,0.026489446061473094,0.026795940473675728,10.141212463378906,0
2026-09-09T02:06:46Z,thumb-005,135302046982289,inactive,842,17,0.020190023752969122,0.020190022885799408,0.0,
2026-09-09T02:06:46Z,thumb-003,80777415079298,inactive,35864,858,0.023923711800133838,0.02456236630678177,10.483000755310059,
2026-09-09T02:06:46Z,thumb-009,83635153368591,inactive,,,,,,
2026-09-09T02:06:46Z,thumb-002,86495998669034,active,,,,,,
2026-09-09T02:06:46Z,thumb-008,90755579409823,inactive,,,,,,
2026-09-09T02:06:46Z,thumb-007,93423649249126,active,,,,,,
2026-09-09T02:20:11Z,thumb-001,105752602804018,active,51099,1655,0.032388109356347485,0.033689115196466446,9.998266220092773,
2026-09-09T02:20:11Z,thumb-004,115018485400141,inactive,36956,899,0.02432622578201104,0.02466777339577675,10.414563179016113,
2026-09-09T02:20:11Z,thumb-006,119378623691930,inactive,36431,786,0.02157503225275178,0.0224399883300066,11.28396987915039,
2026-09-09T02:20:11Z,thumb-010,131322914796621,active,7827457,207345,0.026489446061473094,0.026795940473675728,10.141212463378906,0
2026-09-09T02:20:11Z,thumb-005,135302046982289,inactive,842,17,0.020190023752969122,0.020190022885799408,0.0,
2026-09-09T02:20:11Z,thumb-003,80777415079298,inactive,35864,858,0.023923711800133838,0.02456236630678177,10.483000755310059,
2026-09-09T02:20:11Z,thumb-009,83635153368591,inactive,,,,,,
2026-09-09T02:20:11Z,thumb-002,86495998669034,active,,,,,,
2026-09-09T02:20:11Z,thumb-008,90755579409823,inactive,,,,,,
2026-09-09T02:20:11Z,thumb-007,93423649249126,active,,,,,,
2026-09-09T02:21:05Z,thumb-001,105752602804018,active,51099,1655,0.032388109356347485,0.033689115196466446,9.998266220092773,
2026-09-09T02:21:05Z,thumb-004,115018485400141,inactive,36956,899,0.02432622578201104,0.02466777339577675,10.414563179016113,
2026-09-09T02:21:05Z,thumb-006,119378623691930,inactive,36431,786,0.02157503225275178,0.0224399883300066,11.28396987915039,
2026-09-09T02:21:05Z,thumb-010,131322914796621,active,7827457,207345,0.026489446061473094,0.026795940473675728,10.141212463378906,0
2026-09-09T02:21:05Z,thumb-005,135302046982289,inactive,842,17,0.020190023752969122,0.020190022885799408,0.0,
2026-09-09T02:21:05Z,thumb-003,80777415079298,inactive,35864,858,0.023923711800133838,0.02456236630678177,10.483000755310059,
2026-09-09T02:21:05Z,thumb-009,83635153368591,inactive,,,,,,
2026-09-09T02:21:05Z,thumb-002,86495998669034,active,,,,,,
2026-09-09T02:21:05Z,thumb-008,90755579409823,inactive,,,,,,
2026-09-09T02:21:05Z,thumb-007,93423649249126,active,,,,,,
2026-09-09T02:31:10Z,thumb-001,105752602804018,active,54145,1757,0.032449903038138335,0.033582206815481186,9.956461906433105,
2026-09-09T02:31:10Z,thumb-004,115018485400141,inactive,38832,950,0.02446435929130614,0.024652471765875816,10.637707710266113,
2026-09-09T02:31:10Z,thumb-006,119378623691930,inactive,38316,834,0.021766363921077357,0.022389132529497147,11.428609848022461,
2026-09-09T02:31:10Z,thumb-010,131322914796621,active,7835360,207556,0.026489657144024015,0.026799432933330536,10.087697982788086,0
2026-09-09T02:31:10Z,thumb-005,135302046982289,inactive,842,17,0.020190023752969122,0.020190022885799408,0.0,
2026-09-09T02:31:10Z,thumb-003,80777415079298,inactive,37838,903,0.023864897721866906,0.024508880451321602,10.668766975402832,
2026-09-09T02:31:10Z,thumb-009,83635153368591,inactive,,,,,,
2026-09-09T02:31:10Z,thumb-002,86495998669034,active,,,,,,
2026-09-09T02:31:10Z,thumb-008,90755579409823,inactive,,,,,,
2026-09-09T02:31:10Z,thumb-007,93423649249126,active,,,,,,
2026-09-09T02:32:48Z,thumb-001,105752602804018,active,54145,1757,0.032449903038138335,0.033582206815481186,9.956461906433105,
2026-09-09T02:32:48Z,thumb-004,115018485400141,inactive,38832,950,0.02446435929130614,0.024652471765875816,10.637707710266113,
2026-09-09T02:32:48Z,thumb-006,119378623691930,inactive,38316,834,0.021766363921077357,0.022389132529497147,11.428609848022461,
2026-09-09T02:32:48Z,thumb-010,131322914796621,active,7835360,207556,0.026489657144024015,0.026799432933330536,10.087697982788086,0
2026-09-09T02:32:48Z,thumb-005,135302046982289,inactive,842,17,0.020190023752969122,0.020190022885799408,0.0,
2026-09-09T02:32:48Z,thumb-003,80777415079298,inactive,37838,903,0.023864897721866906,0.024508880451321602,10.668766975402832,
2026-09-09T02:32:48Z,thumb-009,83635153368591,inactive,,,,,,
2026-09-09T02:32:48Z,thumb-002,86495998669034,active,,,,,,
2026-09-09T02:32:48Z,thumb-008,90755579409823,inactive,,,,,,
2026-09-09T02:32:48Z,thumb-007,93423649249126,active,,,,,,
2026-09-09T02:41:25Z,thumb-001,105752602804018,active,54145,1757,0.032449903038138335,0.033582206815481186,9.956461906433105,
2026-09-09T02:41:25Z,thumb-004,115018485400141,inactive,38832,950,0.02446435929130614,0.024652471765875816,10.637707710266113,
2026-09-09T02:41:25Z,thumb-006,119378623691930,inactive,38316,834,0.021766363921077357,0.022389132529497147,11.428609848022461,
2026-09-09T02:41:25Z,thumb-010,131322914796621,active,7835360,207556,0.026489657144024015,0.026799432933330536,10.087697982788086,0
2026-09-09T02:41:25Z,thumb-005,135302046982289,inactive,842,17,0.020190023752969122,0.020190022885799408,0.0,
2026-09-09T02:41:25Z,thumb-003,80777415079298,inactive,37838,903,0.023864897721866906,0.024508880451321602,10.668766975402832,
2026-09-09T02:41:25Z,thumb-009,83635153368591,inactive,,,,,,
2026-09-09T02:41:25Z,thumb-002,86495998669034,active,,,,,,
2026-09-09T02:41:25Z,thumb-008,90755579409823,inactive,,,,,,
2026-09-09T02:41:25Z,thumb-007,93423649249126,active,,,,,,
2026-09-09T02:47:57Z,thumb-001,105752602804018,active,51099,1655,0.032388109356347485,0.033689115196466446,9.998266220092773,
2026-09-09T02:47:57Z,thumb-004,115018485400141,inactive,36956,899,0.02432622578201104,0.02466777339577675,10.414563179016113,
2026-09-09T02:47:57Z,thumb-006,119378623691930,inactive,36431,786,0.02157503225275178,0.0224399883300066,11.28396987915039,
2026-09-09T02:47:57Z,thumb-010,131322914796621,active,7827457,207345,0.026489446061473094,0.026795940473675728,10.141212463378906,0
2026-09-09T02:47:57Z,thumb-005,135302046982289,inactive,842,17,0.020190023752969122,0.020190022885799408,0.0,
2026-09-09T02:47:57Z,thumb-003,80777415079298,inactive,35864,858,0.023923711800133838,0.02456236630678177,10.483000755310059,
2026-09-09T02:47:57Z,thumb-009,83635153368591,inactive,,,,,,
2026-09-09T02:47:57Z,thumb-002,86495998669034,active,,,,,,
2026-09-09T02:47:57Z,thumb-008,90755579409823,inactive,,,,,,
2026-09-09T02:47:57Z,thumb-007,93423649249126,active,,,,,,
2026-09-09T02:52:53Z,thumb-001,105752602804018,active,54145,1757,0.032449903038138335,,9.956461906433105,
2026-09-09T02:52:53Z,thumb-004,115018485400141,inactive,38832,950,0.02446435929130614,,10.637707710266113,
2026-09-09T02:52:53Z,thumb-006,119378623691930,inactive,38316,834,0.021766363921077357,,11.428609848022461,
2026-09-09T02:52:53Z,thumb-010,131322914796621,active,7835360,207556,0.026489657144024015,,10.087697982788086,0
2026-09-09T02:52:53Z,thumb-005,135302046982289,inactive,842,17,0.020190023752969122,,0.0,
2026-09-09T02:52:53Z,thumb-003,80777415079298,inactive,37838,903,0.023864897721866906,,10.668766975402832,
2026-09-09T02:52:53Z,thumb-009,83635153368591,inactive,,,,,,
2026-09-09T02:52:53Z,thumb-002,86495998669034,active,,,,,,
2026-09-09T02:52:53Z,thumb-008,90755579409823,inactive,,,,,,
2026-09-09T02:52:53Z,thumb-007,93423649249126,active,,,,,,
2026-09-09T03:01:11Z,thumb-001,105752602804018,active,54145,1757,0.032449903038138335,0.033582206815481186,9.956461906433105,
2026-09-09T03:01:11Z,thumb-004,115018485400141,inactive,38832,950,0.02446435929130614,0.024652471765875816,10.637707710266113,
2026-09-09T03:01:11Z,thumb-006,119378623691930,inactive,38316,834,0.021766363921077357,0.022389132529497147,11.428609848022461,
2026-09-09T03:01:11Z,thumb-010,131322914796621,active,7835360,207556,0.026489657144024015,0.026799432933330536,10.087697982788086,0
2026-09-09T03:01:11Z,thumb-005,135302046982289,inactive,842,17,0.020190023752969122,0.020190022885799408,0.0,
2026-09-09T03:01:11Z,thumb-003,80777415079298,inactive,37838,903,0.023864897721866906,0.024508880451321602,10.668766975402832,
2026-09-09T03:01:11Z,thumb-009,83635153368591,inactive,,,,,,
2026-09-09T03:01:11Z,thumb-002,86495998669034,active,,,,,,
2026-09-09T03:01:11Z,thumb-008,90755579409823,inactive,,,,,,
2026-09-09T03:01:11Z,thumb-007,93423649249126,active,,,,,,
2026-09-09T03:15:22Z,thumb-001,105752602804018,active,54145,1757,0.032449903038138335,0.033582206815481186,9.956461906433105,
2026-09-09T03:15:22Z,thumb-004,115018485400141,inactive,38832,950,0.02446435929130614,0.024652471765875816,10.637707710266113,
2026-09-09T03:15:22Z,thumb-006,119378623691930,inactive,38316,834,0.021766363921077357,0.022389132529497147,11.428609848022461,
2026-09-09T03:15:22Z,thumb-010,131322914796621,active,7835360,207556,0.026489657144024015,0.026799432933330536,10.087697982788086,0
2026-09-09T03:15:22Z,thumb-005,135302046982289,inactive,842,17,0.020190023752969122,0.020190022885799408,0.0,
2026-09-09T03:15:22Z,thumb-003,80777415079298,inactive,37838,903,0.023864897721866906,0.024508880451321602,10.668766975402832,
2026-09-09T03:15:22Z,thumb-009,83635153368591,inactive,,,,,,
2026-09-09T03:15:22Z,thumb-002,86495998669034,active,,,,,,
2026-09-09T03:15:22Z,thumb-008,90755579409823,inactive,,,,,,
2026-09-09T03:15:22Z,thumb-007,93423649249126,active,,,,,,
2026-09-09T03:20:35Z,thumb-001,105752602804018,active,51099,1655,0.032388109356347485,0.033689115196466446,9.998266220092773,
2026-09-09T03:20:35Z,thumb-004,115018485400141,inactive,36956,899,0.02432622578201104,0.02466777339577675,10.414563179016113,
2026-09-09T03:20:35Z,thumb-006,119378623691930,inactive,36431,786,0.02157503225275178,0.0224399883300066,11.28396987915039,
2026-09-09T03:20:35Z,thumb-010,131322914796621,active,7827457,207345,0.026489446061473094,0.026795940473675728,10.141212463378906,0
2026-09-09T03:20:35Z,thumb-005,135302046982289,inactive,842,17,0.020190023752969122,0.020190022885799408,0.0,
2026-09-09T03:20:35Z,thumb-003,80777415079298,inactive,35864,858,0.023923711800133838,0.02456236630678177,10.483000755310059,
2026-09-09T03:20:35Z,thumb-009,83635153368591,inactive,,,,,,
2026-09-09T03:20:35Z,thumb-002,86495998669034,active,,,,,,
2026-09-09T03:20:35Z,thumb-008,90755579409823,inactive,,,,,,
2026-09-09T03:20:35Z,thumb-007,93423649249126,active,,,,,,
2026-09-09T03:21:38Z,thumb-001,105752602804018,active,51099,1655,0.032388109356347485,0.033689115196466446,9.998266220092773,
2026-09-09T03:21:38Z,thumb-004,115018485400141,inactive,36956,899,0.02432622578201104,0.02466777339577675,10.414563179016113,
2026-09-09T03:21:38Z,thumb-006,119378623691930,inactive,36431,786,0.02157503225275178,0.0224399883300066,11.28396987915039,
2026-09-09T03:21:38Z,thumb-010,131322914796621,active,7827457,207345,0.026489446061473094,0.026795940473675728,10.141212463378906,0
2026-09-09T03:21:38Z,thumb-005,135302046982289,inactive,842,17,0.020190023752969122,0.020190022885799408,0.0,
2026-09-09T03:21:38Z,thumb-003,80777415079298,inactive,35864,858,0.023923711800133838,0.02456236630678177,10.483000755310059,
2026-09-09T03:21:38Z,thumb-009,83635153368591,inactive,,,,,,
2026-09-09T03:21:38Z,thumb-002,86495998669034,active,,,,,,
2026-09-09T03:21:38Z,thumb-008,90755579409823,inactive,,,,,,
2026-09-09T03:21:38Z,thumb-007,93423649249126,active,,,,,,
2026-09-09T03:22:58Z,thumb-001,105752602804018,active,51099,1655,0.032388109356347485,0.033689115196466446,9.998266220092773,
2026-09-09T03:22:58Z,thumb-004,115018485400141,inactive,36956,899,0.02432622578201104,0.02466777339577675,10.414563179016113,
2026-09-09T03:22:58Z,thumb-006,119378623691930,inactive,36431,786,0.02157503225275178,0.0224399883300066,11.28396987915039,
2026-09-09T03:22:58Z,thumb-010,131322914796621,active,7827457,207345,0.026489446061473094,0.026795940473675728,10.141212463378906,0
2026-09-09T03:22:58Z,thumb-005,135302046982289,inactive,842,17,0.020190023752969122,0.020190022885799408,0.0,
2026-09-09T03:22:58Z,thumb-003,80777415079298,inactive,35864,858,0.023923711800133838,0.02456236630678177,10.483000755310059,
2026-09-09T03:22:58Z,thumb-009,83635153368591,inactive,,,,,,
2026-09-09T03:22:58Z,thumb-002,86495998669034,active,,,,,,
2026-09-09T03:22:58Z,thumb-008,90755579409823,inactive,,,,,,
2026-09-09T03:22:58Z,thumb-007,93423649249126,active,,,,,,
2026-09-09T03:26:58Z,thumb-001,105752602804018,active,54145,1757,0.032449903038138335,0.033582206815481186,9.956461906433105,
2026-09-09T03:26:58Z,thumb-004,115018485400141,inactive,38832,950,0.02446435929130614,0.024652471765875816,10.637707710266113,
2026-09-09T03:26:58Z,thumb-006,119378623691930,inactive,38316,834,0.021766363921077357,0.022389132529497147,11.428609848022461,
2026-09-09T03:26:58Z,thumb-010,131322914796621,active,7835360,207556,0.026489657144024015,0.026799432933330536,10.087697982788086,0
2026-09-09T03:26:58Z,thumb-005,135302046982289,inactive,842,17,0.020190023752969122,0.020190022885799408,0.0,
2026-09-09T03:26:58Z,thumb-003,80777415079298,inactive,37838,903,0.023864897721866906,0.024508880451321602,10.668766975402832,
2026-09-09T03:26:58Z,thumb-009,83635153368591,inactive,,,,,,
2026-09-09T03:26:58Z,thumb-002,86495998669034,active,,,,,,
2026-09-09T03:26:58Z,thumb-008,90755579409823,inactive,,,,,,
2026-09-09T03:26:58Z,thumb-007,93423649249126,active,,,,,,
2026-09-09T03:32:03Z,thumb-001,105752602804018,active,54145,1757,0.032449903038138335,0.033582206815481186,9.956461906433105,
2026-09-09T03:32:03Z,thumb-004,115018485400141,inactive,38832,950,0.02446435929130614,0.024652471765875816,10.637707710266113,
2026-09-09T03:32:03Z,thumb-006,119378623691930,inactive,38316,834,0.021766363921077357,0.022389132529497147,11.428609848022461,
2026-09-09T03:32:03Z,thumb-010,131322914796621,active,7835360,207556,0.026489657144024015,0.026799432933330536,10.087697982788086,0
2026-09-09T03:32:03Z,thumb-005,135302046982289,inactive,842,17,0.020190023752969122,0.020190022885799408,0.0,
2026-09-09T03:32:03Z,thumb-003,80777415079298,inactive,37838,903,0.023864897721866906,0.024508880451321602,10.668766975402832,
2026-09-09T03:32:03Z,thumb-009,83635153368591,inactive,,,,,,
2026-09-09T03:32:03Z,thumb-002,86495998669034,active,,,,,,
2026-09-09T03:32:03Z,thumb-008,90755579409823,inactive,,,,,,
2026-09-09T03:32:03Z,thumb-007,93423649249126,active,,,,,,
2026-09-09T03:45:35Z,thumb-001,105752602804018,active,54145,1757,0.032449903038138335,0.033582206815481186,9.956461906433105,
2026-09-09T03:45:35Z,thumb-004,115018485400141,inactive,38832,950,0.02446435929130614,0.024652471765875816,10.637707710266113,
2026-09-09T03:45:35Z,thumb-006,119378623691930,inactive,38316,834,0.021766363921077357,0.022389132529497147,11.428609848022461,
2026-09-09T03:45:35Z,thumb-010,131322914796621,active,7835360,207556,0.026489657144024015,0.026799432933330536,10.087697982788086,0
2026-09-09T03:45:35Z,thumb-005,135302046982289,inactive,842,17,0.020190023752969122,0.020190022885799408,0.0,
2026-09-09T03:45:35Z,thumb-003,80777415079298,inactive,37838,903,0.023864897721866906,0.024508880451321602,10.668766975402832,
2026-09-09T03:45:35Z,thumb-009,83635153368591,inactive,,,,,,
2026-09-09T03:45:35Z,thumb-002,86495998669034,active,,,,,,
2026-09-09T03:45:35Z,thumb-008,90755579409823,inactive,,,,,,
2026-09-09T03:45:35Z,thumb-007,93423649249126,active,,,,,,
2026-09-09T04:07:36Z,thumb-001,105752602804018,active,54145,1757,0.032449903038138335,0.033582206815481186,9.956461906433105,
2026-09-09T04:07:36Z,thumb-004,115018485400141,inactive,38832,950,0.02446435929130614,0.024652471765875816,10.637707710266113,
2026-09-09T04:07:36Z,thumb-006,119378623691930,inactive,38316,834,0.021766363921077357,0.022389132529497147,11.428609848022461,
2026-09-09T04:07:36Z,thumb-010,131322914796621,active,7835360,207556,0.026489657144024015,0.026799432933330536,10.087697982788086,0
2026-09-09T04:07:36Z,thumb-005,135302046982289,inactive,842,17,0.020190023752969122,0.020190022885799408,0.0,
2026-09-09T04:07:36Z,thumb-003,80777415079298,inactive,37838,903,0.023864897721866906,0.024508880451321602,10.668766975402832,
2026-09-09T04:07:36Z,thumb-009,83635153368591,inactive,,,,,,
2026-09-09T04:07:36Z,thumb-002,86495998669034,active,,,,,,
2026-09-09T04:07:36Z,thumb-008,90755579409823,inactive,,,,,,
2026-09-09T04:07:36Z,thumb-007,93423649249126,active,,,,,,
2026-09-09T04:09:40Z,thumb-001,105752602804018,active,54145,1757,0.032449903038138335,0.033582206815481186,9.956461906433105,
2026-09-09T04:09:40Z,thumb-004,115018485400141,inactive,38832,950,0.02446435929130614,0.024652471765875816,10.637707710266113,
2026-09-09T04:09:40Z,thumb-006,119378623691930,inactive,38316,834,0.021766363921077357,0.022389132529497147,11.428609848022461,
2026-09-09T04:09:40Z,thumb-010,131322914796621,active,7835360,207556,0.026489657144024015,0.026799432933330536,10.087697982788086,0
2026-09-09T04:09:40Z,thumb-005,135302046982289,inactive,842,17,0.020190023752969122,0.020190022885799408,0.0,
2026-09-09T04:09:40Z,thumb-003,80777415079298,inactive,37838,903,0.023864897721866906,0.024508880451321602,10.668766975402832,
2026-09-09T04:09:40Z,thumb-009,83635153368591,inactive,,,,,,
2026-09-09T04:09:40Z,thumb-002,86495998669034,active,,,,,,
2026-09-09T04:09:40Z,thumb-008,90755579409823,inactive,,,,,,
2026-09-09T04:09:40Z,thumb-007,93423649249126,active,,,,,,
2026-09-09T04:12:30Z,thumb-001,105752602804018,active,54145,1757,0.032449903038138335,0.033582206815481186,9.956461906433105,
2026-09-09T04:12:30Z,thumb-004,115018485400141,inactive,38832,950,0.02446435929130614,0.024652471765875816,10.637707710266113,
2026-09-09T04:12:30Z,thumb-006,119378623691930,inactive,38316,834,0.021766363921077357,0.022389132529497147,11.428609848022461,
2026-09-09T04:12:30Z,thumb-010,131322914796621,active,7835360,207556,0.026489657144024015,0.026799432933330536,10.087697982788086,0
2026-09-09T04:12:30Z,thumb-005,135302046982289,inactive,842,17,0.020190023752969122,0.020190022885799408,0.0,
2026-09-09T04:12:30Z,thumb-003,80777415079298,inactive,37838,903,0.023864897721866906,0.024508880451321602,10.668766975402832,
2026-09-09T04:12:30Z,thumb-009,83635153368591,inactive,,,,,,
2026-09-09T04:12:30Z,thumb-002,86495998669034,active,,,,,,
2026-09-09T04:12:30Z,thumb-008,90755579409823,inactive,,,,,,
2026-09-09T04:12:30Z,thumb-007,93423649249126,active,,,,,,
2026-09-09T04:21:38Z,thumb-001,105752602804018,active,57675,1848,0.032041612483745124,0.03345255181193352,10.106356620788574,
2026-09-09T04:21:38Z,thumb-004,115018485400141,inactive,40909,995,0.02432227627172505,0.024628225713968277,10.465993881225586,
2026-09-09T04:21:38Z,thumb-006,119378623691930,inactive,40413,878,0.021725682329943336,0.02234020084142685,11.38558292388916,
2026-09-09T04:21:38Z,thumb-010,131322914796621,active,7844365,207792,0.026489333425968833,0.02680239826440811,10.158242225646973,0
2026-09-09T04:21:38Z,thumb-005,135302046982289,inactive,842,17,0.020190023752969122,0.020190022885799408,0.0,
2026-09-09T04:21:38Z,thumb-011,71984348147519,active,,,,,,
2026-09-09T04:21:38Z,thumb-003,80777415079298,inactive,39998,950,0.023751187559377968,0.02445206418633461,10.817840576171875,
2026-09-09T04:21:38Z,thumb-009,83635153368591,inactive,,,,,,
2026-09-09T04:21:38Z,thumb-002,86495998669034,active,,,,,,
2026-09-09T04:21:38Z,thumb-008,90755579409823,inactive,,,,,,
2026-09-09T04:21:38Z,thumb-007,93423649249126,active,,,,,,
2026-09-09T04:29:16Z,thumb-001,105752602804018,active,51099,1655,0.032388109356347485,0.033689115196466446,9.998266220092773,
2026-09-09T04:29:16Z,thumb-004,115018485400141,inactive,36956,899,0.02432622578201104,0.02466777339577675,10.414563179016113,
2026-09-09T04:29:16Z,thumb-006,119378623691930,inactive,36431,786,0.02157503225275178,0.0224399883300066,11.28396987915039,
2026-09-09T04:29:16Z,thumb-010,131322914796621,active,7827457,207345,0.026489446061473094,0.026795940473675728,10.141212463378906,0
2026-09-09T04:29:16Z,thumb-005,135302046982289,inactive,842,17,0.020190023752969122,0.020190022885799408,0.0,
2026-09-09T04:29:16Z,thumb-011,71984348147519,inactive,,,,,,
2026-09-09T04:29:16Z,thumb-003,80777415079298,inactive,35864,858,0.023923711800133838,0.02456236630678177,10.483000755310059,
2026-09-09T04:29:16Z,thumb-009,83635153368591,inactive,,,,,,
2026-09-09T04:29:16Z,thumb-002,86495998669034,active,,,,,,
2026-09-09T04:29:16Z,thumb-008,90755579409823,inactive,,,,,,
2026-09-09T04:29:16Z,thumb-007,93423649249126,active,,,,,,
2026-09-09T11:18:15Z,thumb-001,105752602804018,active,61260,1957,0.031945804766568726,0.033328913152217865,10.079952239990234,
2026-09-09T11:18:15Z,thumb-004,115018485400141,inactive,42922,1036,0.024136806299799637,0.02459307387471199,10.455462455749512,
2026-09-09T11:18:15Z,thumb-006,119378623691930,inactive,42586,915,0.0214859343446203,0.022278593853116035,11.352302551269531,
2026-09-09T11:18:15Z,thumb-010,131322914796621,active,7853477,208039,0.02649005020324119,0.026804128661751747,10.105751991271973,0
2026-09-09T11:18:15Z,thumb-005,135302046982289,inactive,842,17,0.020190023752969122,0.020190022885799408,0.0,
2026-09-09T11:18:15Z,thumb-012,136926137281159,active,,,,,,
2026-09-09T11:18:15Z,thumb-011,71984348147519,inactive,,,,,,
2026-09-09T11:18:15Z,thumb-003,80777415079298,inactive,42065,994,0.023630096279567338,0.024391980841755867,10.722183227539062,
2026-09-09T11:18:15Z,thumb-009,83635153368591,inactive,,,,,,
2026-09-09T11:18:15Z,thumb-002,86495998669034,active,,,,,,
2026-09-09T11:18:15Z,thumb-008,90755579409823,inactive,,,,,,
2026-09-09T11:18:15Z,thumb-007,93423649249126,active,,,,,,
2026-09-09T12:55:06Z,thumb-001,105752602804018,active,61260,1957,0.031945804766568726,0.033328913152217865,10.079952239990234,
2026-09-09T12:55:06Z,thumb-004,115018485400141,inactive,42922,1036,0.024136806299799637,0.02459307387471199,10.455462455749512,
2026-09-09T12:55:06Z,thumb-006,119378623691930,inactive,42586,915,0.0214859343446203,0.022278593853116035,11.352302551269531,
2026-09-09T12:55:06Z,thumb-010,131322914796621,active,7853477,208039,0.02649005020324119,0.026804128661751747,10.105751991271973,0
2026-09-09T12:55:06Z,thumb-005,135302046982289,inactive,842,17,0.020190023752969122,0.020190022885799408,0.0,
2026-09-09T12:55:06Z,thumb-012,136926137281159,active,,,,,,
